DATE,DCOILBRENTEU_NBD19870520
2006-09-28,325.71122
2006-09-29,317.17660
2006-10-02,315.61997
2006-10-03,302.09340
2006-10-04,299.62426
2006-10-05,310.95008
2006-10-06,305.42136
2006-10-09,318.03543
2006-10-10,310.25228
2006-10-11,309.98390
2006-10-12,310.62802
2006-10-13,316.53247
2006-10-16,312.50671
2006-10-17,322.75899
2006-10-18,314.06334
2006-10-19,309.93022
2006-10-20,311.00376
2006-10-23,303.59635
2006-10-24,303.59635
2006-10-25,315.56629
2006-10-26,315.40526
2006-10-27,311.27214
2006-10-30,306.38755
2006-10-31,301.28824
2006-11-01,302.57649
2006-11-02,301.98604
2006-11-03,303.54267
2006-11-06,306.06549
2006-11-07,305.90446
2006-11-08,306.92432
2006-11-09,320.55824
2006-11-10,317.65969
2006-11-13,305.31401
2006-11-14,310.78905
2006-11-15,311.16479
2006-11-16,319.37735
2006-11-17,306.01181
2006-11-20,307.99785
2006-11-21,319.53838
2006-11-22,314.86849
2006-11-23,320.45089
2006-11-24,325.92593
2006-11-27,324.85239
2006-11-28,328.60977
2006-11-29,333.49436
2006-11-30,345.46430
2006-12-01,347.50403
2006-12-04,343.37091
2006-12-05,341.65325
2006-12-06,341.92163
2006-12-07,339.07676
2006-12-08,341.76060
2006-12-11,335.96350
2006-12-12,335.90982
2006-12-13,332.20612
2006-12-14,337.35910
2006-12-15,337.68116
2006-12-18,337.14439
2006-12-19,333.81643
2006-12-20,338.86205
2006-12-21,333.49436
2006-12-22,332.36715
2006-12-25,.
2006-12-26,.
2006-12-27,325.81857
2006-12-28,318.89426
2006-12-29,316.47880
2007-01-01,.
2007-01-02,313.95598
2007-01-03,303.97209
2007-01-04,292.96833
2007-01-05,283.52120
2007-01-08,283.52120
2007-01-09,281.15942
2007-01-10,279.71014
2007-01-11,277.40204
2007-01-12,268.11594
2007-01-15,.
2007-01-16,275.25497
2007-01-17,274.77187
2007-01-18,272.83951
2007-01-19,280.67633
2007-01-22,291.68009
2007-01-23,289.47933
2007-01-24,295.81320
2007-01-25,298.81911
2007-01-26,296.77939
2007-01-29,293.66613
2007-01-30,293.55878
2007-01-31,303.38164
2007-02-01,304.56253
2007-02-02,305.58239
2007-02-05,314.92217
2007-02-06,311.54053
2007-02-07,313.20451
2007-02-08,307.24638
2007-02-09,307.08535
2007-02-12,298.01396
2007-02-13,301.23457
2007-02-14,295.49114
2007-02-15,291.19699
2007-02-16,304.77724
2007-02-19,.
2007-02-20,300.10735
2007-02-21,309.93022
2007-02-22,314.65378
2007-02-23,324.10091
2007-02-26,323.88621
2007-02-27,323.56414
2007-02-28,318.78690
2007-03-01,328.39506
2007-03-02,332.36715
2007-03-05,320.88030
2007-03-06,320.34353
2007-03-07,328.12668
2007-03-08,326.89211
2007-03-09,323.40311
2007-03-12,325.22813
2007-03-13,330.22008
2007-03-14,326.83843
2007-03-15,324.20827
2007-03-16,327.05314
2007-03-19,324.69136
2007-03-20,322.65164
2007-03-21,323.02738
2007-03-22,330.48846
2007-03-23,338.70102
2007-03-26,345.84004
2007-03-27,344.87386
2007-03-28,355.07246
2007-03-29,360.65486
2007-03-30,367.52550
2007-04-02,370.04831
2007-04-03,365.00268
2007-04-04,365.48578
2007-04-05,371.17552
2007-04-06,.
2007-04-09,.
2007-04-10,363.07032
2007-04-11,368.22330
2007-04-12,363.87547
2007-04-13,369.18948
2007-04-16,360.17177
2007-04-17,356.09232
2007-04-18,349.38272
2007-04-19,355.17982
2007-04-20,356.09232
2007-04-23,358.56146
2007-04-24,364.68062
2007-04-25,361.99678
2007-04-26,362.37252
2007-04-27,361.13795
2007-04-30,360.86957
2007-05-01,361.78207
2007-05-02,351.95921
2007-05-03,348.09447
2007-05-04,349.65110
2007-05-07,336.55395
2007-05-08,341.11648
2007-05-09,340.84809
2007-05-10,346.91358
2007-05-11,349.86581
2007-05-14,353.51583
2007-05-15,358.23940
2007-05-16,358.72249
2007-05-17,370.79979
2007-05-18,371.76597
2007-05-21,373.10789
2007-05-22,376.00644
2007-05-23,381.15942
2007-05-24,386.25872
2007-05-25,379.60279
2007-05-28,.
2007-05-29,372.03435
2007-05-30,363.07032
2007-05-31,365.96887
2007-06-01,368.49168
2007-06-04,380.56897
2007-06-05,383.03811
2007-06-06,383.78959
2007-06-07,388.40580
2007-06-08,375.95276
2007-06-11,369.56522
2007-06-12,368.00859
2007-06-13,371.65862
2007-06-14,382.07193
2007-06-15,384.48739
2007-06-18,388.24477
2007-06-19,387.38594
2007-06-20,378.69028
2007-06-21,385.45357
2007-06-22,386.68814
2007-06-25,383.03811
2007-06-26,383.30649
2007-06-27,385.61460
2007-06-28,386.25872
2007-06-29,387.65432
2007-07-02,391.30435
2007-07-03,398.60440
2007-07-04,.
2007-07-05,404.72356
2007-07-06,411.05743
2007-07-09,413.84863
2007-07-10,418.03543
2007-07-11,415.67364
2007-07-12,419.96779
2007-07-13,419.32367
2007-07-16,419.59206
2007-07-17,416.47880
2007-07-18,418.67955
2007-07-19,420.66559
2007-07-20,424.53033
2007-07-23,420.61192
2007-07-24,407.30005
2007-07-25,403.70370
2007-07-26,414.81481
2007-07-27,411.05743
2007-07-30,408.31991
2007-07-31,413.36554
2007-08-01,413.90231
2007-08-02,408.69565
2007-08-03,404.50886
2007-08-06,390.17713
2007-08-07,377.99249
2007-08-08,379.65647
2007-08-09,376.16747
2007-08-10,373.42995
2007-08-13,382.71605
2007-08-14,371.92700
2007-08-15,382.71605
2007-08-16,369.13580
2007-08-17,374.66452
2007-08-20,366.98873
2007-08-21,364.35856
2007-08-22,363.55341
2007-08-23,368.92110
2007-08-24,373.00054
2007-08-27,369.56522
2007-08-28,373.91304
2007-08-29,378.31455
2007-08-30,383.57488
2007-08-31,388.03006
2007-09-03,.
2007-09-04,398.38969
2007-09-05,401.07354
2007-09-06,409.07139
2007-09-07,403.00590
2007-09-10,402.41546
2007-09-11,409.17874
2007-09-12,414.11702
2007-09-13,417.82072
2007-09-14,420.12882
2007-09-17,418.62587
2007-09-18,413.31186
2007-09-19,421.20236
2007-09-20,421.25604
2007-09-21,423.56414
2007-09-24,417.98175
2007-09-25,412.34568
2007-09-26,409.07139
2007-09-27,423.40311
2007-09-28,434.62158
2007-10-01,420.45089
2007-10-02,412.61406
2007-10-03,417.60601
2007-10-04,417.82072
2007-10-05,424.31562
2007-10-08,412.98980
2007-10-09,417.71337
2007-10-10,417.87440
2007-10-11,433.87010
2007-10-12,433.81643
2007-10-15,442.83414
2007-10-16,453.19377
2007-10-17,457.54160
2007-10-18,456.41439
2007-10-19,452.22759
2007-10-22,444.01503
2007-10-23,441.81428
2007-10-24,448.04079
2007-10-25,458.40043
2007-10-26,454.69673
2007-10-29,482.39399
2007-10-30,482.39399
2007-10-31,482.39399
2007-11-01,485.02415
2007-11-02,494.41761
2007-11-05,494.68599
2007-11-06,504.50886
2007-11-07,509.12507
2007-11-08,506.70961
2007-11-09,495.54482
2007-11-12,491.46538
2007-11-13,478.20719
2007-11-14,487.01020
2007-11-15,484.80945
2007-11-16,493.77348
2007-11-19,491.62641
2007-11-20,505.26033
2007-11-21,509.76919
2007-11-22,.
2007-11-23,511.70156
2007-11-26,509.28610
2007-11-27,500.42941
2007-11-28,491.89479
2007-11-29,495.65217
2007-11-30,476.16747
2007-12-03,471.55126
2007-12-04,482.93076
2007-12-05,486.84917
2007-12-06,474.82555
2007-12-07,474.82555
2007-12-10,468.76006
2007-12-11,471.12185
2007-12-12,492.16318
2007-12-13,496.88674
2007-12-14,493.07568
2007-12-17,484.80945
2007-12-18,486.90284
2007-12-19,488.35212
2007-12-20,488.78154
2007-12-21,488.62050
2007-12-24,491.62641
2007-12-25,.
2007-12-26,.
2007-12-27,513.47289
2007-12-28,514.86849
2007-12-31,502.84487
2008-01-01,.
2008-01-02,520.71927
2008-01-03,528.44874
2008-01-04,519.96779
2008-01-07,505.58239
2008-01-08,517.28395
2008-01-09,519.37735
2008-01-10,498.12131
2008-01-11,493.07568
2008-01-14,496.94042
2008-01-15,487.76167
2008-01-16,472.89318
2008-01-17,477.50939
2008-01-18,481.26677
2008-01-21,.
2008-01-22,472.94686
2008-01-23,467.31079
2008-01-24,470.69243
2008-01-25,488.24477
2008-01-28,487.97638
2008-01-29,496.45733
2008-01-30,496.29630
2008-01-31,491.57273
2008-02-01,490.66023
2008-02-04,488.94257
2008-02-05,480.94471
2008-02-06,476.27483
2008-02-07,475.30864
2008-02-08,490.87493
2008-02-11,504.18680
2008-02-12,506.06549
2008-02-13,503.59635
2008-02-14,514.86849
2008-02-15,520.45089
2008-02-18,.
2008-02-19,520.82662
2008-02-20,525.38916
2008-02-21,523.45679
2008-02-22,515.67364
2008-02-25,522.97370
2008-02-26,531.66935
2008-02-27,527.53623
2008-02-28,535.85615
2008-02-29,541.59957
2008-03-03,546.59152
2008-03-04,529.25389
2008-03-05,541.86795
2008-03-06,555.39452
2008-03-07,561.78207
2008-03-10,565.37842
2008-03-11,573.16157
2008-03-12,579.65647
2008-03-13,586.04402
2008-03-14,585.93666
2008-03-17,560.44015
2008-03-18,565.48578
2008-03-19,550.99302
2008-03-20,535.58776
2008-03-21,.
2008-03-24,541.76060
2008-03-25,536.28556
2008-03-26,551.95921
2008-03-27,557.64895
2008-03-28,551.15405
2008-03-31,549.27536
2008-04-01,529.73698
2008-04-02,530.59581
2008-04-03,549.16801
2008-04-04,548.63124
2008-04-07,568.86742
2008-04-08,563.87547
2008-04-09,576.81159
2008-04-10,576.32850
2008-04-11,575.14761
2008-04-14,581.42780
2008-04-15,594.95437
2008-04-16,595.54482
2008-04-17,597.63822
2008-04-18,594.04187
2008-04-21,597.69189
2008-04-22,609.44713
2008-04-23,619.10896
2008-04-24,616.47880
2008-04-25,625.97960
2008-04-28,621.04133
2008-04-29,611.16479
2008-04-30,596.45733
2008-05-01,575.95276
2008-05-02,600.75148
2008-05-05,620.93398
2008-05-06,643.47826
2008-05-07,645.57166
2008-05-08,643.31723
2008-05-09,663.12399
2008-05-12,659.63500
2008-05-13,660.81589
2008-05-14,650.45625
2008-05-15,658.93720
2008-05-16,660.11809
2008-05-19,655.87762
2008-05-20,666.23725
2008-05-21,683.19914
2008-05-22,692.64627
2008-05-23,696.29630
2008-05-26,.
2008-05-27,692.00215
2008-05-28,692.05582
2008-05-29,694.20290
2008-05-30,686.25872
2008-06-02,689.74772
2008-06-03,677.83145
2008-06-04,653.35480
2008-06-05,656.79012
2008-06-06,712.88245
2008-06-09,721.57810
2008-06-10,725.92593
2008-06-11,722.06119
2008-06-12,709.12507
2008-06-13,720.82662
2008-06-16,718.73323
2008-06-17,704.61621
2008-06-18,693.07568
2008-06-19,707.67579
2008-06-20,720.77295
2008-06-23,722.16855
2008-06-24,726.62373
2008-06-25,706.33387
2008-06-26,734.40687
2008-06-27,748.14815
2008-06-30,742.88782
2008-07-01,755.07246
2008-07-02,758.13205
2008-07-03,772.67848
2008-07-04,.
2008-07-07,749.43639
2008-07-08,720.07515
2008-07-09,718.78690
2008-07-10,728.98551
2008-07-11,771.22920
2008-07-14,764.51959
2008-07-15,730.11272
2008-07-16,715.56629
2008-07-17,720.12882
2008-07-18,694.25658
2008-07-21,694.25658
2008-07-22,682.66237
2008-07-23,680.94471
2008-07-24,673.26892
2008-07-25,669.35051
2008-07-28,674.55717
2008-07-29,675.09393
2008-07-30,657.32689
2008-07-31,666.12990
2008-08-01,666.45196
2008-08-04,654.15996
2008-08-05,625.33548
2008-08-06,614.43908
2008-08-07,627.69726
2008-08-08,606.70961
2008-08-11,593.34407
2008-08-12,584.97048
2008-08-13,594.09554
2008-08-14,600.21471
2008-08-15,584.00429
2008-08-18,586.84917
2008-08-19,585.18519
2008-08-20,583.57488
2008-08-21,629.30757
2008-08-22,611.86259
2008-08-25,589.04992
2008-08-26,602.25443
2008-08-27,606.81696
2008-08-28,609.44713
2008-08-29,609.17874
2008-09-01,.
2008-09-02,563.28502
2008-09-03,557.59528
2008-09-04,555.07246
2008-09-05,550.24155
2008-09-08,542.56575
2008-09-09,531.07890
2008-09-10,515.29791
2008-09-11,515.35158
2008-09-12,506.54858
2008-09-15,485.50725
2008-09-16,460.81589
2008-09-17,462.10413
2008-09-18,487.86903
2008-09-19,501.66398
2008-09-22,539.07676
2008-09-23,540.63339
2008-09-24,547.98712
2008-09-25,539.18411
2008-09-26,541.49222
2008-09-29,515.08320
2008-09-30,501.98604
2008-10-01,494.84702
2008-10-02,477.07998
2008-10-03,477.45572
2008-10-06,454.69673
2008-10-07,446.43049
2008-10-08,433.54804
2008-10-09,438.27160
2008-10-10,400.32206
2008-10-13,399.19485
2008-10-14,402.46914
2008-10-15,358.88352
2008-10-16,344.28341
2008-10-17,354.53570
2008-10-20,362.05046
2008-10-21,354.21363
2008-10-22,337.89587
2008-10-23,349.22169
2008-10-24,325.12077
2008-10-27,318.51852
2008-10-28,315.99571
2008-10-29,343.53194
2008-10-30,326.67740
2008-10-31,322.06119
2008-11-03,323.77885
2008-11-04,336.98336
2008-11-05,327.91197
2008-11-06,301.34192
2008-11-07,305.09930
2008-11-10,306.38755
2008-11-11,293.93451
2008-11-12,281.64251
2008-11-13,275.46967
2008-11-14,272.14171
2008-11-17,272.78583
2008-11-18,263.55341
2008-11-19,259.52764
2008-11-20,245.78637
2008-11-21,241.06280
2008-11-24,265.75416
2008-11-25,255.01879
2008-11-26,265.11004
2008-11-27,.
2008-11-28,256.14600
2008-12-01,255.39452
2008-12-02,244.98121
2008-12-03,238.27160
2008-12-04,235.26570
2008-12-05,198.81911
2008-12-08,214.81481
2008-12-09,213.47289
2008-12-10,211.16479
2008-12-11,233.70907
2008-12-12,227.48256
2008-12-15,241.65325
2008-12-16,225.44283
2008-12-17,224.58400
2008-12-18,215.72732
2008-12-19,212.13097
2008-12-22,204.40150
2008-12-23,189.31830
2008-12-24,184.91680
2008-12-25,.
2008-12-26,181.05207
2008-12-29,183.36017
2008-12-30,189.04992
2008-12-31,192.27053
2009-01-01,.
2009-01-02,230.48846
2009-01-05,246.05475
2009-01-06,262.42619
2009-01-07,248.14815
2009-01-08,230.48846
2009-01-09,227.26785
2009-01-12,219.32367
2009-01-13,231.07890
2009-01-14,226.89211
2009-01-15,227.16049
2009-01-16,233.06495
2009-01-19,.
2009-01-20,221.25604
2009-01-21,214.17069
2009-01-22,227.69726
2009-01-23,231.50832
2009-01-26,257.64895
2009-01-27,230.05904
2009-01-28,230.05904
2009-01-29,231.50832
2009-01-30,237.09071
2009-02-02,230.59581
2009-02-03,231.61567
2009-02-04,234.46055
2009-02-05,235.74879
2009-02-06,238.80837
2009-02-09,253.51583
2009-02-10,246.26946
2009-02-11,237.46645
2009-02-12,253.51583
2009-02-13,232.74289
2009-02-16,.
2009-02-17,213.04348
2009-02-18,211.54053
2009-02-19,227.37520
2009-02-20,226.46269
2009-02-23,221.52442
2009-02-24,215.67364
2009-02-25,227.42888
2009-02-26,242.35105
2009-02-27,238.37896
2009-03-02,228.66345
2009-03-03,229.30757
2009-03-04,247.28932
2009-03-05,238.59367
2009-03-06,233.38701
2009-03-09,239.13043
2009-03-10,241.49222
2009-03-11,231.88406
2009-03-12,226.46269
2009-03-13,241.38486
2009-03-16,236.82233
2009-03-17,244.39077
2009-03-18,242.72678
2009-03-19,257.80998
2009-03-20,264.46592
2009-03-23,278.26087
2009-03-24,275.46967
2009-03-25,276.22115
2009-03-26,278.52925
2009-03-27,272.73215
2009-03-30,263.28502
2009-03-31,247.61138
2009-04-01,246.48417
2009-04-02,273.16157
2009-04-03,270.96082
2009-04-06,273.26892
2009-04-07,271.71229
2009-04-08,279.44176
2009-04-09,280.89104
2009-04-10,.
2009-04-13,272.30274
2009-04-14,279.44176
2009-04-15,275.41600
2009-04-16,278.20719
2009-04-17,279.22705
2009-04-20,263.33870
2009-04-21,261.35266
2009-04-22,260.33280
2009-04-23,259.20558
2009-04-24,269.94096
2009-04-27,261.24530
2009-04-28,261.08427
2009-04-29,269.56522
2009-04-30,269.99463
2009-05-01,277.77778
2009-05-04,285.88298
2009-05-05,285.34622
2009-05-06,295.59850
2009-05-07,303.97209
2009-05-08,300.69780
2009-05-11,300.53677
2009-05-12,303.38164
2009-05-13,305.09930
2009-05-14,301.93237
2009-05-15,302.36178
2009-05-18,303.32797
2009-05-19,306.60225
2009-05-20,317.23027
2009-05-21,311.43317
2009-05-22,315.08320
2009-05-25,.
2009-05-26,316.96189
2009-05-27,328.93183
2009-05-28,340.68706
2009-05-29,348.79227
2009-06-01,357.48792
2009-06-02,363.23135
2009-06-03,355.07246
2009-06-04,363.28502
2009-06-05,363.76812
2009-06-08,362.90929
2009-06-09,370.04831
2009-06-10,378.52925
2009-06-11,384.91680
2009-06-12,379.06602
2009-06-15,367.63285
2009-06-16,378.52925
2009-06-17,370.10199
2009-06-18,375.52335
2009-06-19,378.31455
2009-06-22,354.96511
2009-06-23,356.19968
2009-06-24,367.52550
2009-06-25,369.40419
2009-06-26,365.53945
2009-06-29,374.39614
2009-06-30,365.59313
2009-07-01,367.79388
2009-07-02,352.87171
2009-07-03,.
2009-07-06,338.80837
2009-07-07,330.32743
2009-07-08,320.50456
2009-07-09,317.60601
2009-07-10,313.63392
2009-07-13,312.66774
2009-07-14,324.63768
2009-07-15,328.77080
2009-07-16,332.90392
2009-07-17,341.06280
2009-07-20,346.96726
2009-07-21,353.89157
2009-07-22,350.83199
2009-07-23,365.32475
2009-07-24,369.40419
2009-07-27,374.55717
2009-07-28,367.84756
2009-07-29,353.14010
2009-07-30,369.40419
2009-07-31,376.16747
2009-08-03,391.30435
2009-08-04,396.24262
2009-08-05,399.30220
2009-08-06,400.48309
2009-08-07,398.33602
2009-08-10,396.08159
2009-08-11,384.21900
2009-08-12,397.36983
2009-08-13,395.92056
2009-08-14,382.87708
2009-08-17,368.49168
2009-08-18,368.54536
2009-08-19,390.82126
2009-08-20,395.86688
2009-08-21,395.65217
2009-08-24,399.03382
2009-08-25,392.37789
2009-08-26,379.71014
2009-08-27,379.38808
2009-08-28,390.76758
2009-08-31,370.47772
2009-09-01,369.18948
2009-09-02,362.85561
2009-09-03,358.45411
2009-09-04,353.40848
2009-09-07,.
2009-09-08,371.44391
2009-09-09,374.44981
2009-09-10,370.15566
2009-09-11,369.08213
2009-09-14,359.15191
2009-09-15,357.11218
2009-09-16,367.74020
2009-09-17,384.11165
2009-09-18,379.60279
2009-09-21,365.59313
2009-09-22,373.85937
2009-09-23,361.94310
2009-09-24,348.84595
2009-09-25,346.75255
2009-09-28,351.20773
2009-09-29,346.91358
2009-09-30,353.30113
2009-10-01,360.27912
2009-10-02,356.95115
2009-10-05,350.29522
2009-10-06,367.74020
2009-10-07,363.12399
2009-10-08,367.52550
2009-10-09,372.78583
2009-10-12,379.76382
2009-10-13,380.08588
2009-10-14,387.33226
2009-10-15,392.59259
2009-10-16,400.32206
2009-10-19,407.19270
2009-10-20,410.68170
2009-10-21,417.28395
2009-10-22,420.61192
2009-10-23,417.17660
2009-10-26,410.35963
2009-10-27,411.64788
2009-10-28,403.16694
2009-10-29,414.27805
2009-10-30,402.09340
2009-11-02,405.58239
2009-11-03,406.22652
2009-11-04,419.80676
2009-11-05,418.78690
2009-11-06,405.31401
2009-11-09,414.27805
2009-11-10,413.68760
2009-11-11,413.25819
2009-11-12,403.54267
2009-11-13,401.55663
2009-11-16,414.06334
2009-11-17,415.24423
2009-11-18,422.11487
2009-11-19,410.35963
2009-11-20,405.85078
2009-11-23,419.43103
2009-11-24,404.45518
2009-11-25,411.00376
2009-11-26,.
2009-11-27,407.94418
2009-11-30,417.44498
2009-12-01,422.32958
2009-12-02,413.09716
2009-12-03,417.39130
2009-12-04,417.28395
2009-12-07,408.91036
2009-12-08,402.20075
2009-12-09,395.22276
2009-12-10,380.62265
2009-12-11,376.11379
2009-12-14,382.12560
2009-12-15,382.87708
2009-12-16,393.66613
2009-12-17,382.60870
2009-12-18,385.77563
2009-12-21,390.44552
2009-12-22,384.54106
2009-12-23,396.51100
2009-12-24,403.38164
2009-12-25,.
2009-12-28,411.11111
2009-12-29,411.43317
2009-12-30,416.63983
2009-12-31,418.19646
2010-01-01,.
2010-01-04,424.31562
2010-01-05,425.49651
2010-01-06,430.16640
2010-01-07,432.47450
2010-01-08,429.73698
2010-01-11,430.16640
2010-01-12,426.08696
2010-01-13,416.37144
2010-01-14,416.58615
2010-01-15,412.50671
2010-01-18,.
2010-01-19,403.54267
2010-01-20,403.05958
2010-01-21,397.90660
2010-01-22,390.39184
2010-01-25,387.43961
2010-01-26,389.85507
2010-01-27,390.49919
2010-01-28,379.22705
2010-01-29,382.17928
2010-02-01,384.21900
2010-02-02,396.88674
2010-02-03,406.70961
2010-02-04,382.71605
2010-02-05,376.32850
2010-02-08,373.69834
2010-02-09,377.88513
2010-02-10,377.88513
2010-02-11,388.35212
2010-02-12,383.73591
2010-02-15,.
2010-02-16,401.61031
2010-02-17,401.98604
2010-02-18,411.21846
2010-02-19,412.66774
2010-02-22,413.04348
2010-02-23,410.30596
2010-02-24,413.31186
2010-02-25,399.24852
2010-02-26,409.87654
2010-03-01,408.31991
2010-03-02,415.99571
2010-03-03,422.22222
2010-03-04,418.03543
2010-03-05,425.12077
2010-03-08,423.72517
2010-03-09,422.81267
2010-03-10,430.97155
2010-03-11,426.40902
2010-03-12,426.08696
2010-03-15,413.74128
2010-03-16,426.46269
2010-03-17,430.91787
2010-03-18,429.89801
2010-03-19,420.66559
2010-03-22,419.16264
2010-03-23,424.95974
2010-03-24,418.84058
2010-03-25,422.11487
2010-03-26,418.57220
2010-03-29,428.82448
2010-03-30,426.51637
2010-03-31,431.40097
2010-04-01,443.53194
2010-04-02,.
2010-04-05,453.46216
2010-04-06,456.52174
2010-04-07,453.51583
2010-04-08,443.53194
2010-04-09,444.28341
2010-04-12,457.38057
2010-04-13,447.87976
2010-04-14,460.60118
2010-04-15,466.45196
2010-04-16,455.23349
2010-04-19,446.00107
2010-04-20,454.80408
2010-04-21,453.83790
2010-04-22,453.99893
2010-04-23,462.10413
2010-04-26,465.48578
2010-04-27,459.42029
2010-04-28,454.05260
2010-04-29,466.02254
2010-04-30,462.64090
2010-05-03,472.83951
2010-05-04,458.34675
2010-05-05,441.81428
2010-05-06,430.54214
2010-05-07,410.52067
2010-05-10,419.10896
2010-05-11,424.04724
2010-05-12,422.43693
2010-05-13,426.24799
2010-05-14,410.25228
2010-05-17,396.51100
2010-05-18,403.22061
2010-05-19,385.72195
2010-05-20,373.37627
2010-05-21,378.15352
2010-05-24,373.69834
2010-05-25,360.60118
2010-05-26,378.90499
2010-05-27,394.84702
2010-05-28,391.84112
2010-05-31,.
2010-06-01,392.27053
2010-06-02,390.66023
2010-06-03,392.48524
2010-06-04,385.61460
2010-06-07,381.58884
2010-06-08,383.41385
2010-06-09,395.49114
2010-06-10,398.98014
2010-06-11,393.34407
2010-06-14,403.16694
2010-06-15,404.13312
2010-06-16,408.58830
2010-06-17,416.10306
2010-06-18,413.58025
2010-06-21,421.52442
2010-06-22,419.10896
2010-06-23,403.75738
2010-06-24,403.48900
2010-06-25,409.07139
2010-06-28,411.48685
2010-06-29,398.33602
2010-06-30,402.25443
2010-07-01,385.02415
2010-07-02,385.13151
2010-07-05,.
2010-07-06,392.27053
2010-07-07,391.68009
2010-07-08,400.21471
2010-07-09,403.65003
2010-07-12,399.08749
2010-07-13,410.35963
2010-07-14,411.32582
2010-07-15,405.36769
2010-07-16,405.52872
2010-07-19,409.50081
2010-07-20,409.60816
2010-07-21,406.60225
2010-07-22,416.47880
2010-07-23,414.76114
2010-07-26,418.14278
2010-07-27,405.36769
2010-07-28,411.48685
2010-07-29,421.90016
2010-07-30,415.99571
2010-08-02,439.77456
2010-08-03,448.73859
2010-08-04,449.59742
2010-08-05,444.98121
2010-08-06,436.28556
2010-08-09,437.68116
2010-08-10,428.82448
2010-08-11,417.76704
2010-08-12,411.32582
2010-08-13,403.32797
2010-08-16,400.21471
2010-08-17,411.91626
2010-08-18,403.11326
2010-08-19,401.71766
2010-08-20,394.41761
2010-08-23,392.27053
2010-08-24,379.01235
2010-08-25,379.71014
2010-08-26,399.89265
2010-08-27,403.43532
2010-08-30,408.21256
2010-08-31,405.31401
2010-09-01,405.42136
2010-09-02,402.20075
2010-09-03,402.73752
2010-09-06,.
2010-09-07,406.76329
2010-09-08,415.88835
2010-09-09,417.98175
2010-09-10,416.21041
2010-09-13,421.47075
2010-09-14,423.45679
2010-09-15,421.14868
2010-09-16,423.45679
2010-09-17,415.61997
2010-09-20,426.30166
2010-09-21,422.75899
2010-09-22,414.86849
2010-09-23,417.01557
2010-09-24,422.59796
2010-09-27,417.12292
2010-09-28,424.79871
2010-09-29,422.92002
2010-09-30,433.54804
2010-10-01,443.85400
2010-10-04,447.77241
2010-10-05,447.39667
2010-10-06,456.30703
2010-10-07,449.11433
2010-10-08,450.24155
2010-10-11,445.94740
2010-10-12,445.46430
2010-10-13,450.93935
2010-10-14,448.47021
2010-10-15,439.82823
2010-10-18,441.76060
2010-10-19,435.42673
2010-10-20,438.43264
2010-10-21,436.28556
2010-10-22,433.44069
2010-10-25,439.66720
2010-10-26,443.47826
2010-10-27,436.23188
2010-10-28,445.35695
2010-10-29,442.67311
2010-11-01,451.20773
2010-11-02,454.69673
2010-11-03,458.02469
2010-11-04,466.07622
2010-11-05,467.25711
2010-11-08,467.79388
2010-11-09,471.98068
2010-11-10,471.92700
2010-11-11,472.78583
2010-11-12,461.99678
2010-11-15,458.88352
2010-11-16,450.77831
2010-11-17,447.45035
2010-11-18,449.27536
2010-11-19,446.43049
2010-11-22,441.97531
2010-11-23,442.13634
2010-11-24,453.73054
2010-11-25,.
2010-11-26,455.07246
2010-11-29,461.08427
2010-11-30,461.72840
2010-12-01,475.36232
2010-12-02,479.71014
2010-12-03,486.58078
2010-12-06,489.80140
2010-12-07,487.27858
2010-12-08,481.69619
2010-12-09,482.71605
2010-12-10,480.62265
2010-12-13,485.23886
2010-12-14,486.47343
2010-12-15,490.23081
2010-12-16,488.94257
2010-12-17,489.04992
2010-12-20,490.12346
2010-12-21,499.78529
2010-12-22,502.14707
2010-12-23,502.57649
2010-12-24,.
2010-12-27,499.62426
2010-12-28,501.98604
2010-12-29,501.98604
2010-12-30,496.51100
2010-12-31,500.42941
2011-01-03,514.33172
2011-01-04,501.98604
2011-01-05,510.30596
2011-01-06,509.66184
2011-01-07,505.90446
2011-01-10,510.19860
2011-01-11,519.59206
2011-01-12,525.28180
2011-01-13,525.28180
2011-01-14,525.28180
2011-01-17,.
2011-01-18,525.12077
2011-01-19,528.28771
2011-01-20,516.74718
2011-01-21,519.80676
2011-01-24,519.37735
2011-01-25,519.37735
2011-01-26,515.51261
2011-01-27,517.87440
2011-01-28,520.98765
2011-01-31,531.23994
2011-02-01,538.91573
2011-02-02,543.74665
2011-02-03,545.84004
2011-02-04,533.70907
2011-02-07,533.76275
2011-02-08,532.74289
2011-02-09,537.62748
2011-02-10,540.74074
2011-02-11,536.39291
2011-02-14,553.51583
2011-02-15,550.08052
2011-02-16,551.69082
2011-02-17,555.28717
2011-02-18,548.57756
2011-02-21,.
2011-02-22,573.37627
2011-02-23,589.21095
2011-02-24,611.43317
2011-02-25,598.33602
2011-02-28,602.63017
2011-03-01,608.37359
2011-03-02,627.42888
2011-03-03,614.17069
2011-03-04,621.09501
2011-03-07,625.76490
2011-03-08,602.89855
2011-03-09,618.30381
2011-03-10,612.29200
2011-03-11,612.29200
2011-03-14,606.28019
2011-03-15,596.40365
2011-03-16,595.59850
2011-03-17,612.88245
2011-03-18,612.61406
2011-03-21,616.85454
2011-03-22,620.66559
2011-03-23,620.77295
2011-03-24,619.48470
2011-03-25,619.69941
2011-03-28,622.38325
2011-03-29,620.39721
2011-03-30,619.16264
